worker_ref_id,bonus_amount,bonus_date
1490,4904,35:06.2
5026,9642,49:43.6
7997,4197,10:59.8
49,4536,07:23.2
3034,1770,53:23.3
5766,4692,47:22.0
2539,1797,16:08.5
2615,3401,50:26.1
3309,7695,45:23.8
6320,9928,36:32.1
9122,6816,38:41.3
3890,1878,45:24.7
6127,8636,39:52.7
2702,9986,43:18.6
9208,5149,05:25.8
4311,3632,26:19.4
3855,2520,52:01.7
461,4373,18:40.2
722,1601,00:48.7
794,7990,16:23.0
3091,2048,10:06.5
2363,1920,18:06.2
2579,3991,50:43.4
663,1309,25:13.7
3954,6011,42:05.7
9938,1669,01:25.2
745,6580,03:32.5
1904,7322,59:15.0
1534,4482,38:51.9
5705,9072,10:05.5
6677,4849,04:41.8
9255,2492,48:07.6
2764,9901,32:23.8
7623,2395,40:41.7
2443,3277,41:00.2
2594,2762,07:13.9
494,9233,51:23.6
8354,2341,58:58.0
2732,1143,59:41.5
5806,3992,18:39.1
970,2076,17:42.7
5279,8463,07:16.6
9206,8401,30:30.2
2694,5093,52:20.2
6003,9885,21:46.4
1861,7027,34:51.9
3305,1402,05:27.9
3337,5097,04:38.0
2740,3402,25:12.6
4034,1725,51:47.5
4455,7873,51:14.9
952,2061,01:17.0
5052,4027,48:26.8
1795,9221,32:00.7
5722,4685,33:37.4
7091,5443,10:29.7
3592,8180,03:20.2
8052,6520,33:08.7
9142,1971,29:08.2
686,2831,49:11.4
4408,3603,15:11.0
8396,9934,17:34.0
2808,8075,40:25.8
331,4326,33:42.7
4540,1347,30:37.1
9372,8221,24:25.8
1055,2319,31:35.4
8617,9715,41:25.2
5009,6722,36:58.7
5107,8219,16:29.3
1860,9297,36:00.8
8497,6749,13:27.3
7730,8975,06:06.8
8259,2433,00:21.3
5722,8874,11:12.3
9605,5261,31:58.8
6672,1998,18:52.9
1825,2462,28:25.2
3927,6128,36:35.7
8581,1515,51:09.0
7060,8327,33:33.3
5958,2888,13:21.4
3135,3353,53:42.7
1287,7827,05:49.2
9220,3125,44:18.2
2679,2118,19:28.1
9070,3347,38:49.6
4491,5869,01:27.4
7007,8710,20:20.9
1133,5904,48:20.1
1307,8566,41:01.7
6251,3240,06:03.5
4994,5388,37:10.3
6178,1824,32:26.5
6580,9669,56:22.9
3137,4792,48:18.2
5203,8607,08:23.6
370,9376,34:50.0
8749,8745,01:32.0
1464,8040,14:00.5
1838,8426,19:11.6
1371,4958,17:13.6
128,7809,44:16.1
8517,9694,39:26.6
7661,2122,16:56.3
2673,8507,01:41.9
3089,1428,04:24.3
6512,5814,27:06.4
6993,8591,20:10.3
1596,1655,58:20.8
8315,6816,27:52.8
8123,7438,05:25.1
6690,7859,22:55.2
319,8246,41:38.5
504,7471,47:44.1
991,4106,46:31.5
6992,4902,47:13.2
6255,7077,44:51.3
2705,6820,37:47.3
4039,6623,00:04.3
2012,6923,01:40.7
2597,1530,03:40.5
6993,5839,03:22.4
6536,6917,46:28.9
1612,3802,08:55.2
1618,7730,17:32.2
8907,6867,03:00.0
9526,7258,28:24.9
3258,9942,10:31.8
649,7577,48:59.1
3383,1805,18:10.0
1741,2004,16:05.6
3185,8971,20:26.0
4588,2319,09:20.2
9761,4527,18:52.5
794,7221,19:35.7
426,7273,06:16.3
2255,8276,13:37.2
4960,4411,19:34.0
9661,5093,02:50.5
2289,6032,09:32.6
8018,6973,39:35.3
3002,1938,54:14.3
9323,5352,27:43.4
5049,9082,04:26.8
5638,8703,49:57.1
6134,8960,40:07.6
1802,4050,27:07.1
6079,8935,20:45.5
2387,4332,55:21.9
3033,5616,50:03.4
3072,2551,50:16.5
3524,5852,45:26.1
5313,5449,08:03.8
2321,2253,05:07.7
127,7811,42:36.7
1280,2583,34:38.3
593,7592,29:02.4
6817,2909,43:53.7
3591,2181,29:20.5
5128,5960,34:40.4
3597,1400,42:36.1
6619,5050,32:36.2
9144,9883,32:44.6
7610,9921,17:02.2
2218,9196,39:06.1
3652,2988,12:35.7
1462,7345,20:43.8
9233,6961,47:01.7
3675,2602,40:31.6
5640,3539,38:57.2
131,8898,36:45.0
6710,3426,11:18.0
7981,8076,16:16.1
4950,7638,04:57.2
5465,8184,37:11.4
1610,7679,17:45.2
8794,8484,07:01.4
3267,1665,30:00.4
7061,9825,15:13.7
647,7344,45:57.7
932,7581,25:02.1
679,4543,37:21.4
5764,9155,34:20.9
9653,8415,49:19.4
7041,1640,59:39.4
2871,2990,16:26.4
1597,2291,47:17.8
2869,6692,35:04.0
579,7212,13:12.4
6629,6950,11:23.9
1253,3119,43:57.1
6095,8717,06:42.1
1180,4490,09:24.0
9665,2278,23:15.5
1161,7697,39:42.9
6863,8592,36:15.6
6750,9405,01:28.8
6745,9826,34:22.9
3563,7909,59:15.9
6421,6960,38:05.4
1893,7453,03:06.4
4158,2022,32:59.7
6178,1211,48:44.5
8243,9769,22:48.4
7774,1488,23:46.2
7216,4475,08:23.7
8017,5435,32:13.7
579,9016,41:14.3
7143,6462,02:53.1
4257,6498,14:04.7
8289,3242,59:20.8
2898,2116,28:02.3
4716,3115,33:03.9
1599,8198,54:49.1
4136,6042,32:54.7
9219,1434,31:58.1
2071,5727,52:20.8
1867,9079,43:20.3
4133,6878,14:45.6
7400,4271,20:48.2
1675,3239,50:33.0
8875,3665,11:11.3
419,6205,57:44.4
4713,8677,25:20.3
865,1366,58:18.9
1880,4958,04:38.2
6075,9668,31:11.1
9307,8947,16:18.6
290,3724,25:45.3
6039,8950,37:39.0
1625,9896,02:14.6
4589,7621,25:09.1
8432,8997,45:09.8
1122,7943,50:06.1
5844,8622,47:44.2
8593,4939,38:34.9
5922,2934,36:06.9
3479,7558,30:01.2
4231,4050,17:37.5
5891,2446,15:20.9
2906,6933,23:18.8
8937,6842,36:09.1
6492,2340,51:21.6
2342,1339,44:11.4
7842,2510,13:10.8
9226,8620,56:01.9
3638,5410,16:55.1
4356,4262,16:31.4
5233,5340,44:53.4
6721,9258,00:37.9
6442,1018,19:30.5
1882,8752,17:28.0
856,8357,14:18.0
2157,5744,20:53.3
1210,9393,09:45.7
4805,5696,41:24.0
1413,8723,14:08.0
9405,1164,56:15.2
3150,5563,05:09.3
6483,4314,11:00.7
5858,2033,34:01.0
5229,4040,47:54.1
6624,2055,33:59.7
588,1345,23:11.0
5064,3564,35:39.8
9501,7131,03:54.6
9582,7830,13:23.4
2924,2207,55:07.7
1914,4793,47:49.0
5066,3354,53:44.6
4644,7937,27:38.8
6620,3427,01:49.4
1263,5563,55:10.6
7873,4961,32:27.1
6510,3378,47:01.6
5825,5988,51:22.8
5883,1658,05:01.1
6671,6393,54:53.8
8860,5560,46:24.5
6624,6430,41:53.5
7451,7481,24:19.6
9192,4549,00:17.8
421,4182,04:27.8
1186,8100,07:16.5
3610,6339,29:56.4
2379,4119,45:05.5
8287,5364,13:29.4
3613,5110,22:11.5
6458,9045,30:56.1
6468,5054,12:02.3
823,4227,22:16.0
7958,4195,28:12.8
6531,2410,47:06.0
6039,2610,54:40.1
7980,8390,32:36.5
495,2384,55:35.0
7032,1344,49:53.4
5390,2413,26:08.2
9652,6050,38:54.4
8733,3666,31:57.4
3804,6058,52:24.0
741,7528,37:25.4
8786,9207,21:38.2
8229,5223,43:04.6
4209,4394,54:35.7
1033,3143,18:05.6
741,6520,51:18.9
3955,8647,51:37.4
3090,8861,59:50.3
7521,3502,08:13.9
3008,2516,30:15.0
3916,9775,31:27.6
7067,7501,28:49.4
4870,9421,51:39.4
9836,1633,36:11.9
2198,8835,35:08.5
7232,4346,01:20.2
2726,8836,23:53.2
1320,6125,11:09.6
391,6012,03:18.2
3837,3506,12:09.4
1354,9354,30:35.1
9077,4307,44:34.4
9366,6737,22:57.3
5887,4524,52:53.9
4210,1061,44:40.7
5228,2098,34:01.9
3462,9275,20:17.9
5013,3665,16:49.1
5724,6788,18:22.5
8332,3656,30:22.8
1797,6365,06:59.4
8833,9689,36:58.8
4097,6527,22:53.6
8999,6002,00:53.9
2738,8616,04:18.7
6855,2461,43:28.2
1678,6266,55:19.1
7665,2427,16:40.2
1283,7093,39:35.0
4132,1172,56:57.7
2034,5492,08:51.2
9767,3131,30:29.2
5375,8703,10:22.7
1729,1536,55:53.2
4144,9975,41:22.4
943,8975,08:14.2
2676,3233,31:21.4
1220,7720,25:15.9
8803,1046,52:26.5
8538,1451,58:05.4
5041,8976,23:03.3
6923,4235,18:52.0
1912,6251,35:15.8
122,5621,59:03.5
2008,5882,20:12.8
4176,1822,05:23.6
6309,5207,44:05.3
2652,7174,18:50.9
1557,5368,33:20.1
6773,7912,20:58.9
3474,9764,06:47.9
6507,7677,08:27.9
8013,1337,19:10.6
2675,6342,24:45.8
3311,1113,36:36.6
7950,4424,33:02.4
2263,6572,12:05.1
2481,9714,58:06.7
1304,8006,53:05.5
8545,1827,42:40.1
5049,8182,09:29.9
7635,9387,05:02.3
8249,4034,43:38.6
2240,7025,34:18.5
2609,6483,03:20.0
3419,2078,54:51.3
6003,9873,42:43.7
3314,5141,23:38.4
9562,3899,50:32.9
3847,3645,14:31.3
462,7238,17:55.4
9947,6384,50:51.5
3357,7946,48:25.5
6313,1711,13:54.7
698,3125,06:50.8
2939,8046,50:38.5
4841,1713,29:04.7
7501,6655,56:43.3
3511,4988,05:38.0
8704,7836,10:34.1
9214,2137,04:58.1
8667,5488,56:18.5
5808,6033,26:19.1
5749,7739,40:06.2
3024,6467,36:58.0
1156,3080,39:07.8
290,2066,21:41.7
3419,4948,58:11.4
7111,6219,14:01.9
5268,3870,02:49.4
4725,5170,35:56.0
9282,5113,56:29.9
3903,6550,09:47.0
5401,6935,58:59.6
2543,3248,57:04.1
3890,2267,55:01.3
2120,2419,39:25.9
7033,5835,39:37.4
6961,6051,22:27.8
4244,4760,35:55.5
2545,6169,09:51.2
2905,3431,09:17.3
9027,6763,34:52.1
3320,9954,44:37.3
5273,6367,43:51.6
5445,5983,19:04.1
5285,7254,01:26.3
3348,9257,50:54.7
4645,5057,41:34.5
3381,1940,23:44.5
1957,5848,20:06.7
7536,6408,23:13.8
86,3266,44:22.0
7966,1113,32:53.2
3972,4495,32:30.8
3000,1912,34:46.6
997,7623,53:07.6
9828,9216,49:01.0
2609,6133,27:16.0
3561,3634,56:49.0
510,6444,26:53.7
9761,6959,49:46.9
3037,6215,41:45.2
191,5425,06:08.0
472,8738,17:19.3
3715,6509,50:16.7
4007,9526,00:51.9
4814,2114,52:51.7
1608,6149,52:42.8
6641,7513,18:40.4
747,6624,44:09.5
3006,7224,26:08.0
1621,4568,07:51.2
4491,5253,40:52.2
3858,4593,55:52.8
4649,1203,33:25.0
3667,1237,21:56.0
7002,8755,38:38.4
3687,8642,34:31.6
1095,5477,19:06.5
3789,6403,30:05.5
5681,5375,45:48.5
2949,9889,05:47.2
4498,4155,52:30.4
7026,7412,56:40.7
4894,8073,34:14.3
2851,9089,59:05.7
1418,2630,27:23.4
4670,3280,16:01.5
6903,1543,59:21.0
3086,3841,32:42.8
554,6705,53:23.9
4170,9868,03:12.7
8672,6822,36:04.2
6647,4495,09:49.0
7485,9455,07:42.0
5443,8001,42:31.5
374,5342,44:20.7
6067,9716,37:13.6
4825,6672,43:24.3
1,9319,54:53.5
6296,3927,03:04.5
6257,4909,19:14.6
5488,6577,34:21.3
583,5600,00:38.9
7740,7089,23:37.4
7310,1564,34:15.3
3593,2955,45:38.2
6519,2197,39:08.3
9417,7458,21:18.8
7925,5935,01:23.4
5138,7072,44:09.0
2371,2967,49:29.0
9409,9500,10:16.4
9286,6023,35:48.6
7803,7838,43:06.2
9843,7400,14:14.3
331,5629,53:57.9
817,9445,52:04.5
3186,7790,26:06.2
917,7362,54:56.1
394,2677,44:32.2
8436,8900,08:16.0
8417,4179,22:52.3
4123,7982,53:15.6
5187,8252,43:14.1
1385,3428,58:09.1
9319,5913,21:46.0
2165,7646,31:49.3
7372,8399,21:31.1
2042,6156,25:32.1
4253,8400,53:56.5
4676,5400,19:54.9
5363,3918,23:51.4
7666,9728,52:53.8
9871,6765,23:59.4
1365,1024,46:23.5
6372,7649,48:24.8
6682,9539,46:44.7
5711,8856,01:32.9
3900,2974,41:19.7
6026,5249,45:12.6
3952,3967,25:24.1
1956,2015,40:26.0
975,6555,00:08.9
1409,1308,55:59.8
2420,7082,49:32.6
9687,3704,16:52.2
2534,3399,56:44.7
3015,1694,30:05.9
6045,5559,56:54.3
5193,8943,11:54.4
5302,1664,46:13.9
6004,6392,56:04.8
274,4263,32:47.7
2267,2960,25:47.4
9039,7377,23:17.0
2340,9054,22:59.3
9316,7369,18:31.7
6737,1834,21:01.3
8203,3529,38:50.2
4346,4612,22:23.5
2569,7825,42:38.9
1558,5083,08:46.9
6688,1688,11:32.2
5805,3898,39:26.7
9854,7313,59:49.5
7326,1557,56:34.8
446,4303,19:17.5
5975,4802,11:22.8
8976,9795,50:03.3
1268,6554,37:33.4
8233,3699,49:58.8
7675,8480,55:10.9
971,5862,59:00.2
9967,9213,51:57.0
5677,6493,57:48.0
4428,3416,28:38.8
5733,5699,48:28.5
1772,6515,30:33.3
7091,7776,38:32.9
8921,2898,28:54.1
6927,4853,44:42.9
2656,9915,00:53.3
9136,4988,43:44.9
2381,5352,46:32.5
980,1110,42:47.5
7117,5969,38:44.5
6625,4114,37:15.6
2108,5176,19:11.6
7551,7812,06:25.7
6375,2222,05:04.3
9389,7862,14:47.0
8968,5868,01:44.0
6404,1379,21:47.3
2027,5587,59:29.2
9829,9770,57:11.1
2860,9816,21:42.6
4282,3486,27:51.5
1491,2047,29:33.3
9583,7901,42:24.5
4431,1165,40:13.4
5810,6217,40:21.7
9031,8532,28:01.2
1883,7016,31:53.4
7105,9554,17:11.7
1618,1392,37:33.0
1478,6235,56:53.7
9225,2989,48:44.5
4060,9460,05:10.1
3378,4545,32:31.9
1998,2935,35:03.5
1440,3886,23:38.2
5044,3638,09:46.7
5997,3612,22:57.1
92,2460,31:22.4
3760,6367,14:57.0
2181,7586,39:03.8
1631,1872,36:28.3
8262,3833,52:21.3
7001,6915,49:18.5
3983,9382,27:28.0
5578,6427,26:06.6
6121,7429,08:50.0
3952,7408,42:13.3
5896,2964,03:19.5
2619,8831,05:26.3
5496,5779,08:21.6
7089,6497,37:32.7
1070,9985,04:14.3
5798,7055,03:31.5
4587,9918,53:15.6
448,9511,38:26.8
2120,7332,19:18.9
8269,9356,41:49.2
6344,3824,27:16.6
6450,4123,08:57.9
8090,3313,41:13.9
3264,9242,20:31.0
2207,8518,52:15.7
7104,3251,53:16.4
4212,6563,11:10.3
1715,7435,49:09.2
2042,6751,28:29.9
2580,4153,48:30.9
1890,3440,46:47.7
1161,9460,39:32.6
978,3617,54:10.4
8502,6841,28:15.3
4573,4045,07:38.4
3080,9130,51:36.1
8533,7818,44:25.0
3616,8320,53:33.0
1025,6701,28:01.3
9415,6647,53:17.4
4893,4591,19:12.8
3154,6691,16:51.7
705,4652,42:25.1
7939,8459,55:44.8
8081,5608,49:09.9
9829,3525,13:42.2
9441,4729,48:36.6
4669,1054,07:44.3
3360,5260,49:42.2
3520,9716,18:14.7
7324,8761,01:34.8
1871,5378,41:15.6
3759,2692,09:41.2
1236,5852,37:46.9
2258,9049,28:55.5
8083,4998,08:18.0
1690,3284,30:38.7
4242,1782,49:45.7
4779,8086,29:56.6
6087,8818,17:57.6
1568,6435,57:48.2
6647,1897,12:29.3
9802,7680,50:45.9
7029,2418,46:16.3
5678,2329,32:14.4
5155,3194,52:07.3
648,6826,13:14.2
9209,8868,58:53.5
8532,5945,30:24.6
262,7563,09:10.1
1769,4059,55:30.8
8072,7885,44:31.6
6343,5108,32:47.3
9488,7578,21:13.6
4882,7246,40:37.8
6506,6848,19:09.8
8289,4404,51:39.0
5905,5392,28:51.7
2396,1753,34:14.0
1896,6078,50:03.4
6143,1895,19:32.7
8000,3607,20:24.8
6857,5274,26:15.2
2604,2987,49:01.3
3749,1126,18:25.2
5281,7196,22:47.3
6285,7538,25:49.8
71,9424,15:46.0
2280,2536,41:45.5
6555,5215,42:43.5
7635,1967,39:48.6
9479,9212,13:20.1
8029,5502,51:44.3
9542,6491,25:22.4
2310,1489,22:43.7
5865,5223,19:37.4
1182,1385,11:19.8
6056,1087,20:20.6
2460,3924,22:04.6
6897,6401,08:12.3
7351,1342,35:19.8
4882,7351,22:51.6
463,8128,51:44.5
4329,2794,08:11.0
943,8419,27:05.8
5493,9507,54:20.7
8372,3388,36:33.9
9199,5214,48:24.2
1374,8249,28:06.1
5787,7678,51:26.3
1960,7614,39:12.7
8745,9072,29:27.4
6067,8430,42:18.9
843,9298,53:23.1
7753,4571,58:00.9
2628,3721,15:17.4
5641,1427,35:33.7
3472,3827,08:59.8
8706,8538,18:14.8
7094,3216,33:46.9
1609,9326,32:14.5
2056,9799,04:43.6
2030,1152,34:53.5
7986,9245,59:42.2
2793,6555,26:18.0
3988,6057,59:03.6
145,2843,42:12.5
9500,9258,53:52.8
810,1337,52:58.5
4567,3763,18:45.1
894,6253,40:50.8
6846,8583,15:27.5
6293,3480,12:01.3
5333,5460,13:11.8
6243,3178,55:18.5
6500,3232,21:36.9
3967,3229,24:44.7
2630,3496,14:51.9
9278,6699,17:29.2
2138,1612,08:54.3
4849,2649,03:55.1
7590,4377,56:14.6
2885,5662,53:53.3
6452,1189,20:49.4
198,3397,16:25.6
8352,2558,26:05.6
8606,8506,36:07.2
7613,2440,12:22.2
8354,1598,55:52.6
8266,8242,34:54.6
8901,5669,01:02.9
7208,3733,25:52.0
904,2837,09:41.6
8995,6502,54:57.3
1752,5209,57:26.2
6496,4357,10:31.1
9905,1470,09:51.3
3938,3816,45:58.3
1847,7488,48:22.1
9975,2887,35:56.3
5675,4917,49:10.2
2212,1134,57:48.3
2172,4185,42:43.4
5809,1315,09:07.7
5248,8452,21:52.4
267,1109,18:19.8
3068,7278,33:38.0
8898,6089,28:26.9
841,5361,07:08.9
7816,2245,14:42.4
6802,4171,37:24.6
665,5030,03:20.5
4163,3243,54:49.1
4655,8004,32:37.1
9122,7800,05:45.4
5379,9601,15:50.8
5447,3349,13:50.4
3925,3991,20:32.0
8725,6348,03:49.5
1864,6742,42:30.4
7114,2449,33:49.1
9483,3110,03:53.3
8180,6136,39:45.4
4096,8337,05:22.6
4767,9357,48:54.9
6162,5180,53:36.4
9401,9676,35:13.6
1517,7771,19:57.0
569,9186,29:02.8
9403,7976,08:06.7
348,8636,59:17.3
1480,9628,39:21.3
5067,8007,15:09.2
9241,3004,15:02.0
7798,4056,54:13.7
7723,8847,47:08.1
2227,4791,00:36.7
6638,8006,39:16.9
1338,7483,31:28.1
1461,1770,21:48.9
1297,9251,07:20.8
4794,3712,50:56.1
4616,9069,17:41.2
7586,1670,22:17.2
7913,2870,23:09.7
712,6574,00:01.8
4719,4289,06:14.1
4689,5226,28:06.0
8813,6856,53:46.6
1646,6186,55:08.8
1923,5323,36:06.5
8730,8864,44:30.0
5512,1278,57:33.3
6464,7247,35:13.7
6337,2800,47:35.8
1209,2229,43:53.4
7456,1526,50:27.1
2441,1604,39:16.3
8585,3307,08:38.9
4481,2109,15:15.7
3721,6803,35:08.8
9018,2667,51:23.0
6956,2897,48:11.8
4308,9525,33:26.6
4908,9307,16:02.9
9324,2261,13:24.3
8592,6255,11:55.3
3233,9599,59:27.3
8632,6510,12:22.3
1217,9885,47:41.2
7190,2817,45:36.0
8067,4677,55:36.7
3176,6291,09:47.0
7260,2479,38:47.6
5946,3183,05:13.8
1416,3517,28:18.9
8459,1520,17:36.7
3489,5663,43:49.3
5150,4140,23:09.8
9936,7049,55:07.7
4673,9582,43:26.2
2774,6811,48:34.0
795,1785,52:51.4
5115,9174,03:55.3
8085,6936,28:43.3
838,4029,25:44.7
4197,3754,51:32.8
8682,3906,00:35.6
8260,5608,10:13.0
3062,5533,31:20.6
5572,2139,09:50.5
6822,3289,50:36.6
7086,7888,50:35.4
7681,3244,26:01.6
3435,5297,14:38.7
643,9322,04:39.9
9870,6339,23:08.4
3240,1936,42:20.7
1237,1340,51:33.7
6893,6474,52:54.8
1897,2007,27:48.2
1702,7159,01:14.8
557,3358,14:50.8
3809,6845,52:57.8
4070,3368,19:07.3
6171,5304,56:33.5
877,9403,59:01.9
7458,8731,50:04.0
4568,3483,27:41.6
5265,9893,29:40.8
6554,3113,04:52.2
6093,5954,47:21.6
4625,7481,33:18.2
7584,9359,52:46.7
3681,1735,03:14.8
9713,2697,41:17.5
4431,4725,36:14.8
2851,5309,59:41.1
6427,1451,14:19.0
8401,3188,15:21.3
8693,1860,55:10.7
559,6769,54:19.6
4320,4019,45:41.8
7447,1029,23:48.5
9678,8096,21:55.6
9247,1370,16:11.7
202,4683,32:07.2
5995,8920,13:38.5
7422,4149,00:48.7
6274,7955,38:16.0
6146,1202,52:23.3
563,3786,20:33.9
6792,9681,32:21.4
7349,7841,04:34.6
2763,3151,58:56.0
7752,6539,29:57.1
3770,5064,57:33.7
4738,8667,03:47.3
2321,7183,39:29.3
6272,9914,28:25.4
1038,1734,57:21.7
5793,3619,41:29.3
3340,4104,03:02.9
2341,2054,40:51.8
5749,4848,40:21.8
5427,4654,11:25.6
2323,6470,25:42.7
4824,2438,48:49.3
7161,3769,10:58.3
8534,3992,59:38.6
730,1340,17:13.3
19,7999,35:48.0
4350,2870,12:14.3
3152,1953,01:37.4
8990,3288,43:42.3
3527,5783,44:25.6
8512,3578,51:33.9
9513,6736,28:28.4
8935,9360,07:33.3
2995,8419,23:46.9
1772,2683,08:46.0
979,9963,36:48.6
3454,9511,47:00.3
9045,4226,44:31.7
5460,6587,20:19.7
2509,8694,22:02.8
7439,1804,23:19.3
432,4289,39:39.6
3327,2540,43:38.5
9162,1525,05:47.6
2656,8094,07:54.0
7590,2427,21:21.8
6305,8369,21:24.3
5809,6742,58:35.0
7837,7763,22:26.9
5860,9808,31:37.3
3166,3443,07:06.7
3438,1227,50:59.7
1201,7223,49:43.4
7643,4822,55:52.1
288,2498,16:14.4
2141,6630,29:50.2
2561,9600,55:28.9
6272,4840,10:39.9
9191,8380,18:27.8
5831,6164,26:20.4
333,3568,53:03.6
9075,8534,53:15.2
8190,9693,57:42.6
4310,4192,41:56.0
527,5488,55:03.9
9597,9026,16:59.6
4971,6641,50:27.5
5852,4681,00:10.7
6713,4952,34:25.4
8631,4290,58:22.2
322,8272,56:35.2
1277,4497,56:02.5
8208,5499,04:01.7
7057,7055,17:33.0
6196,4763,15:09.1
6208,1420,36:35.1
1289,1130,17:45.4
1989,3745,39:04.1
1459,7723,29:15.3
9947,5512,58:15.8
3139,4390,44:35.6
9543,4107,23:47.6
338,8525,28:58.1
2921,3464,07:22.5
4688,2642,37:11.6
3927,4273,28:06.1
3284,7455,01:19.2
3982,8583,31:53.5
3621,5940,02:10.4
8198,3914,11:38.7
2450,6527,37:32.6
7649,3617,51:22.9
8594,5182,19:58.6
756,3029,18:00.8
2663,1656,49:57.8
809,6487,41:42.0
6236,2512,59:11.2
292,4524,45:24.5
4158,1498,48:52.4
5897,1743,09:31.6
147,1806,32:06.7
8652,3746,58:18.0
6935,1645,57:03.9
2455,7582,28:32.4
3110,9035,36:17.4
1051,6600,33:00.3
3555,2663,43:06.1
9377,8849,26:25.0
7724,3875,14:04.7
2352,4545,19:15.8
6867,8494,38:32.5
9721,5532,28:59.2
642,8507,50:28.2
1234,5824,29:30.5
5391,5411,42:15.2
7539,4531,33:49.0
1282,4899,55:34.2
9496,3925,28:25.5
2770,7300,34:21.9
5775,5863,38:06.4
3212,6459,35:52.5
8658,9915,46:07.9
5296,1660,54:24.0
6146,3221,42:08.0
1684,6095,40:58.8
9866,1410,17:47.5
1112,8938,52:06.0
7197,9535,20:04.8
8267,3433,54:44.5
7921,6041,04:46.9
595,3771,28:07.2
4360,7316,01:44.8
9697,9551,31:33.4
4529,9425,00:49.9
2996,9733,54:36.4
5608,4170,55:30.1
4176,3066,59:21.3
4760,8026,34:58.5
7696,1425,40:48.6
437,5498,21:08.3
9169,3739,54:00.1
8592,5221,23:17.5
8212,5929,27:15.5
7822,1548,51:04.2
4598,3145,28:08.3
5739,1978,28:01.0
8422,2906,02:42.1
2597,3917,19:15.6
137,9651,20:13.5
4967,5954,55:38.6
6400,2540,07:54.6
9132,2550,24:08.3
7557,5345,41:20.9
1463,4344,09:00.0
9415,8622,26:02.0
8393,5227,02:42.0
1160,9578,38:53.3
4402,4578,10:16.8
5853,9275,05:26.3
8652,1864,13:41.1
1708,4387,59:27.0
367,4555,55:17.2
3083,2185,04:25.4
5411,4761,32:00.1
6461,7141,32:19.9
7462,6300,09:27.5
320,3098,15:19.6
8377,9336,40:47.6
9509,7842,37:58.8
5188,9046,47:29.0
2536,6096,30:18.1
8997,3698,54:44.8
4940,9448,35:33.2
7974,9557,37:18.4
6015,9350,31:36.6
9234,5589,56:41.7
9031,7365,53:18.8
3958,9388,14:49.4
2528,5559,54:04.5
919,2925,31:54.4
7494,5575,14:53.4
5514,8376,03:56.0
9359,7374,57:12.3
5862,1477,22:58.6
4326,7137,12:03.2
6014,4184,41:45.6
1508,9732,37:23.3
9797,5474,06:01.3
8629,1356,28:35.1
7387,5792,26:07.0
6201,8169,01:25.8
8505,5558,29:34.4
6243,5275,02:41.7
6821,6856,17:44.3
1208,1186,37:40.2
1588,6335,30:01.8
5561,9984,04:24.6
3734,9412,40:49.2
1291,3601,11:36.3
5601,8719,15:25.2
3068,2205,27:07.3
1121,1123,49:58.4
5181,3202,14:58.6
9192,4198,54:22.4
186,7638,08:06.5
8985,6553,08:50.9
8087,4938,15:37.9
3759,5756,38:01.9
8988,3917,22:33.7
5491,6259,00:25.8
3960,9461,16:30.1
5897,2534,51:10.7
1748,5761,36:51.1
2628,4362,22:07.3
5417,9372,14:52.5
51,7122,58:41.4
6998,9414,41:15.4
2389,2647,12:27.7
5580,4420,12:38.9
2373,1003,50:33.4
5051,1262,34:25.7
6496,8342,59:11.6
6236,5937,33:47.6
5244,4269,56:50.6
8990,7130,17:36.2
7922,3962,18:55.6
2794,7134,45:35.7
2972,4238,17:25.1
5406,9298,56:00.4
5890,7902,19:13.9
1505,7231,35:03.0
6075,6013,56:29.6
3822,5263,49:52.2
9903,3606,16:45.0
8998,9828,58:47.2
3524,5482,42:46.1
84,3736,12:26.5
1588,2514,18:30.9
4621,2524,18:20.4
1527,8845,52:46.6
4627,8833,09:09.2
2751,8426,34:37.5
2373,5834,48:29.4
1595,9286,21:18.4
2496,9795,33:42.3
6480,7872,07:34.4
4411,2382,17:50.6
2315,3228,06:22.8
6110,2841,48:59.2
9178,4966,47:03.5
791,4180,48:56.0
7228,8358,48:14.5
5193,5085,03:36.0
5864,7813,31:45.2
8813,2893,37:18.1
9304,8360,30:38.2
5243,1831,01:03.1
1245,2986,22:34.8
8354,6813,36:20.9
1782,2129,40:56.8
7298,4370,39:50.5
2309,9163,29:14.8
976,8089,25:35.0
8188,4107,28:00.7
799,3451,02:38.7
4994,4593,33:25.2
5994,6058,21:48.1
482,7059,13:47.9
710,8995,08:34.0
2848,3050,04:55.1
5703,1837,28:32.4
8738,2274,52:22.6
1433,3369,16:23.7
332,4349,48:54.4
13,6496,04:39.8
9779,3581,32:35.8
1720,7478,26:43.0
5519,1384,53:15.1
3575,7425,31:01.4
1944,4441,51:06.1
7405,7151,56:10.3
1477,6960,26:17.0
4635,8186,14:15.6
9443,2042,37:37.0
1629,3803,34:54.6
4024,8884,19:05.6
2679,9811,31:21.7
6856,8242,19:54.2
7318,4503,43:20.2
8454,4240,58:42.8
5100,9140,44:40.2
8125,2556,09:13.3
3828,9347,59:19.7
9689,9081,23:35.9
3385,1949,36:57.0
643,7793,47:51.7
119,4479,37:14.1
5660,5476,35:40.2
3421,1931,01:23.0
3756,1454,50:16.1
4441,5798,22:46.0
5782,7057,34:34.9
