worker_ref_id,worker_title,affected_from
3291,Lead,11:53.2
1832,Executive,58:59.0
1283,Executive,41:32.5
3973,Lead,29:28.4
7479,Lead,02:06.5
770,Director,53:11.1
6386,Asst. Manager,09:07.5
4099,Director,32:10.0
4511,Manager,16:36.8
6185,Director,15:26.5
5038,Director,49:34.3
8936,Lead,16:10.4
6253,Executive,55:34.6
5666,Lead,39:28.4
6316,Lead,25:27.3
8833,Asst. Manager,04:19.0
6851,Asst. Manager,14:31.9
6164,Lead,54:22.8
4731,Executive,50:30.4
8025,Lead,03:01.9
2241,Asst. Manager,34:05.1
3661,Manager,25:12.8
1443,Asst. Manager,40:31.0
2281,Lead,18:42.8
2426,Executive,49:05.0
1905,Lead,54:09.7
5680,Executive,31:05.2
6657,Asst. Manager,17:03.6
4087,Asst. Manager,04:39.4
9290,Asst. Manager,06:07.2
1808,Lead,21:34.9
8907,Manager,33:16.1
2532,Lead,02:49.5
8985,Executive,01:52.8
9796,Executive,05:07.3
8307,Executive,29:59.8
4373,Lead,52:34.9
3071,Asst. Manager,22:18.0
1216,Asst. Manager,22:09.0
8404,Asst. Manager,09:59.7
3653,Lead,58:36.7
1123,Lead,50:17.5
5017,Lead,57:28.5
8653,Executive,52:41.3
4290,Lead,20:33.2
2802,Lead,26:46.7
6338,Asst. Manager,13:05.5
6478,Manager,55:14.2
8895,Director,21:58.8
767,Asst. Manager,19:03.0
211,Lead,32:05.4
8641,Manager,09:05.0
1484,Asst. Manager,39:55.2
7126,Lead,15:53.8
4849,Asst. Manager,38:14.3
4356,Lead,20:13.8
3143,Director,25:02.3
7720,Lead,19:53.5
5029,Director,16:31.7
5935,Executive,53:50.5
3744,Manager,52:44.4
5898,Manager,10:36.2
1765,Asst. Manager,22:47.6
8930,Manager,42:38.2
1282,Lead,53:52.9
7887,Director,05:43.7
45,Manager,51:57.2
522,Executive,01:16.5
3350,Asst. Manager,29:27.9
4408,Director,30:11.6
6959,Executive,16:41.5
4625,Manager,54:26.6
6982,Lead,15:23.3
8320,Lead,22:16.4
5405,Asst. Manager,00:22.6
1559,Asst. Manager,12:59.9
7667,Director,23:18.6
6584,Manager,09:26.7
1029,Lead,32:05.2
7155,Manager,46:33.5
9539,Manager,26:14.7
1244,Lead,43:28.9
7278,Executive,21:55.6
6824,Asst. Manager,02:08.7
2562,Director,13:59.4
6196,Executive,03:31.5
7572,Asst. Manager,06:35.4
8333,Asst. Manager,57:42.9
2567,Executive,08:28.1
4032,Asst. Manager,28:36.4
3919,Lead,48:37.5
1818,Lead,54:55.7
4333,Lead,55:52.7
3666,Asst. Manager,56:41.3
1442,Manager,31:20.5
8110,Executive,13:10.9
4897,Manager,57:52.1
5487,Asst. Manager,18:29.1
6086,Manager,07:19.4
2726,Asst. Manager,40:28.0
1715,Director,19:51.2
6385,Executive,51:36.1
1597,Director,17:13.5
8525,Lead,33:40.5
6016,Executive,18:57.4
7072,Manager,48:24.9
2539,Asst. Manager,16:35.6
7067,Manager,40:47.5
8722,Manager,14:08.6
9218,Asst. Manager,16:49.2
3862,Manager,51:27.3
9627,Executive,35:32.5
2008,Asst. Manager,34:51.7
2013,Asst. Manager,36:07.1
1762,Asst. Manager,42:00.3
1943,Asst. Manager,11:42.2
3862,Director,59:36.1
276,Director,14:59.2
6847,Asst. Manager,16:51.0
8206,Manager,36:55.5
3433,Executive,46:03.2
4984,Executive,50:21.2
5416,Asst. Manager,41:51.0
2204,Manager,05:52.8
1905,Lead,53:01.3
779,Asst. Manager,13:06.6
9849,Director,11:36.8
8493,Director,28:33.9
847,Lead,29:35.1
7256,Lead,33:22.1
7744,Executive,11:08.2
9400,Asst. Manager,01:34.8
4319,Executive,01:02.3
3084,Executive,40:24.2
703,Director,41:26.4
8075,Lead,22:23.0
7197,Manager,11:49.9
2833,Manager,12:40.5
2862,Manager,20:07.1
5981,Director,29:41.6
5871,Manager,46:10.5
5392,Lead,05:36.7
3427,Lead,13:17.5
6909,Asst. Manager,46:59.5
6707,Lead,47:03.7
2152,Director,04:42.5
3668,Asst. Manager,49:57.5
9306,Lead,24:35.2
7323,Manager,22:55.2
8332,Lead,19:09.0
4973,Manager,57:00.8
5921,Manager,37:16.9
7558,Asst. Manager,20:27.3
348,Director,14:30.2
5453,Executive,08:14.7
460,Lead,32:26.5
2170,Executive,51:17.9
5253,Asst. Manager,41:06.5
1073,Lead,57:36.5
6118,Director,29:31.0
2334,Executive,52:18.3
5207,Director,41:23.8
9974,Manager,47:23.6
2979,Executive,14:53.8
1255,Director,47:28.0
7186,Manager,10:28.0
8439,Manager,16:29.0
9589,Asst. Manager,22:07.1
2179,Lead,31:55.0
8976,Manager,06:12.0
6060,Asst. Manager,23:15.6
4401,Asst. Manager,44:57.2
5246,Executive,01:08.5
2361,Asst. Manager,45:25.0
9308,Lead,13:00.3
2488,Manager,29:22.1
9685,Executive,50:50.0
9387,Asst. Manager,17:40.5
9244,Director,59:51.1
6483,Director,17:34.7
3880,Director,28:40.5
5947,Asst. Manager,07:55.4
1221,Executive,40:42.4
9242,Director,05:36.4
7050,Manager,51:11.1
382,Executive,12:39.2
4509,Manager,53:41.5
4114,Lead,36:42.1
5338,Manager,04:16.5
2558,Executive,34:32.7
273,Lead,14:40.3
6278,Executive,56:23.7
7284,Executive,28:49.3
7648,Executive,35:29.9
1926,Executive,23:39.0
2946,Asst. Manager,02:46.6
3763,Lead,58:02.8
7182,Asst. Manager,51:45.4
3678,Manager,22:01.6
4431,Manager,27:27.5
563,Executive,20:40.7
6120,Asst. Manager,21:42.5
2669,Executive,55:09.5
4344,Director,17:44.8
4705,Lead,23:13.7
2389,Director,25:54.2
1124,Lead,50:18.2
7095,Executive,01:03.1
1838,Manager,11:21.3
598,Asst. Manager,54:09.9
8499,Asst. Manager,59:19.4
7840,Manager,14:37.0
6803,Asst. Manager,56:59.1
511,Asst. Manager,24:09.6
9875,Director,18:53.0
4553,Director,12:41.2
7042,Lead,44:31.2
8408,Manager,39:15.8
2886,Lead,48:11.0
6229,Executive,45:54.2
8368,Lead,42:26.2
9348,Director,31:31.2
4088,Executive,04:11.2
9528,Executive,14:51.1
3842,Manager,50:39.4
8006,Executive,24:45.1
2675,Executive,37:46.5
9562,Manager,59:56.5
3887,Asst. Manager,09:05.0
4687,Director,17:41.7
8637,Manager,43:14.4
9695,Lead,13:06.9
3171,Manager,00:23.0
850,Executive,07:52.9
4989,Director,40:39.9
3987,Director,07:32.1
2080,Executive,24:20.2
9339,Executive,11:53.3
6005,Executive,58:39.4
4615,Manager,34:00.7
2426,Director,38:53.8
2537,Lead,45:14.8
6515,Executive,54:58.9
7614,Manager,34:37.0
2546,Executive,06:01.1
2264,Executive,33:17.4
4905,Director,59:00.9
4212,Asst. Manager,58:23.9
328,Asst. Manager,24:41.7
4028,Asst. Manager,27:44.1
7920,Asst. Manager,34:45.2
5749,Director,47:14.0
8969,Director,24:18.8
6127,Asst. Manager,20:29.6
1514,Asst. Manager,58:33.1
7968,Executive,25:14.9
3306,Manager,05:02.0
4769,Lead,30:35.3
435,Executive,30:24.3
2738,Asst. Manager,23:03.0
5431,Manager,16:03.3
9571,Lead,12:44.7
3583,Manager,50:23.3
6092,Manager,44:57.1
1048,Manager,55:55.1
1861,Lead,24:26.9
2518,Lead,18:00.0
1327,Asst. Manager,19:17.7
9349,Manager,12:34.9
8146,Lead,28:17.9
4690,Manager,27:08.4
9755,Manager,40:42.0
8536,Director,40:39.3
9152,Director,41:17.6
9653,Manager,36:56.5
5098,Asst. Manager,18:50.7
783,Manager,06:47.3
8346,Executive,34:57.9
560,Director,59:09.6
7573,Executive,51:15.0
7278,Lead,04:05.1
1833,Manager,56:03.7
5034,Director,32:48.3
6733,Executive,18:42.5
4939,Executive,26:14.9
9144,Director,46:54.3
8907,Lead,28:47.2
9267,Director,17:55.7
7780,Executive,45:41.1
2737,Manager,23:54.0
9234,Manager,46:19.1
9456,Manager,47:40.3
961,Manager,59:13.9
3104,Executive,20:43.1
3498,Lead,38:13.8
6254,Lead,58:12.2
531,Lead,34:53.7
411,Lead,13:36.0
3780,Manager,35:08.3
9690,Manager,36:59.0
2567,Director,46:26.8
5460,Manager,48:56.0
9750,Director,29:10.7
5538,Lead,41:42.9
4729,Manager,35:17.7
9055,Asst. Manager,04:04.8
1949,Director,04:34.2
4836,Asst. Manager,04:12.3
9712,Manager,23:17.2
466,Asst. Manager,19:54.4
1560,Executive,27:14.1
1428,Manager,17:25.4
7234,Executive,05:19.1
2724,Lead,06:34.2
6865,Executive,14:25.9
9054,Lead,29:48.2
2392,Lead,41:17.7
5457,Lead,22:10.9
8349,Executive,02:18.5
1026,Executive,54:13.7
6644,Executive,25:15.6
4824,Asst. Manager,34:52.0
3836,Lead,32:57.5
1610,Manager,02:32.1
2534,Lead,02:46.3
9807,Asst. Manager,28:40.7
3343,Asst. Manager,31:52.8
9143,Asst. Manager,07:03.0
3560,Lead,26:38.7
7934,Manager,25:15.8
2502,Asst. Manager,33:23.7
1789,Executive,15:12.8
4583,Manager,48:13.5
4689,Lead,48:07.1
7942,Lead,00:48.8
2073,Executive,13:46.9
8104,Executive,40:48.1
6095,Manager,52:24.6
6926,Lead,32:39.1
3643,Asst. Manager,08:15.0
4778,Lead,31:24.8
5551,Lead,49:03.7
8548,Director,43:12.2
7530,Asst. Manager,20:51.3
4773,Manager,36:28.8
8132,Lead,50:35.3
7955,Director,11:40.1
5587,Manager,44:03.2
9539,Manager,56:54.5
2775,Executive,45:54.9
3727,Director,30:18.6
4994,Executive,42:20.6
8603,Manager,50:02.4
2285,Director,45:42.5
2547,Manager,31:53.0
2871,Lead,10:39.8
2484,Manager,23:25.2
7161,Director,56:38.3
3199,Lead,26:59.0
4749,Executive,39:36.3
6352,Asst. Manager,18:52.1
7585,Director,09:28.9
4016,Lead,06:48.3
1305,Manager,36:10.2
4667,Executive,54:58.7
2789,Manager,01:14.6
32,Lead,30:15.0
5414,Manager,41:50.3
4282,Director,47:06.8
3046,Lead,35:16.5
7504,Director,08:54.8
8859,Manager,35:48.0
1420,Director,55:57.3
2832,Executive,43:58.4
4642,Asst. Manager,50:51.3
2847,Manager,33:08.8
3596,Director,21:39.5
2020,Asst. Manager,06:46.2
4294,Asst. Manager,13:19.0
8000,Lead,22:41.3
1786,Executive,52:15.5
1688,Lead,02:12.3
9459,Manager,14:56.5
7600,Lead,30:29.8
8396,Manager,44:36.3
9500,Asst. Manager,13:30.3
1545,Manager,41:22.5
4618,Director,55:46.2
451,Lead,37:18.8
4763,Executive,39:11.3
9859,Asst. Manager,36:57.6
9642,Asst. Manager,27:45.3
1691,Lead,27:36.8
2542,Lead,51:40.5
5543,Asst. Manager,20:16.7
518,Manager,16:47.3
7732,Asst. Manager,29:17.8
3354,Asst. Manager,27:32.1
7586,Asst. Manager,04:36.5
9195,Director,10:07.7
7910,Asst. Manager,52:51.4
3090,Lead,35:10.2
1908,Director,44:25.7
3245,Asst. Manager,30:28.7
814,Lead,27:28.2
5136,Lead,12:00.1
8015,Lead,19:24.1
641,Manager,02:15.3
3954,Executive,59:04.9
3088,Director,53:26.6
4255,Director,11:13.7
1382,Lead,22:21.9
8982,Manager,31:09.7
8955,Manager,43:01.7
5992,Director,26:45.8
5592,Lead,08:29.2
1810,Director,40:55.9
1083,Executive,07:08.1
96,Asst. Manager,25:30.8
5517,Lead,48:18.0
7969,Asst. Manager,16:56.5
2926,Asst. Manager,52:27.3
8362,Manager,33:36.0
1218,Director,48:07.3
7750,Director,32:45.8
7388,Director,53:16.3
6673,Executive,58:43.1
3593,Executive,20:52.3
561,Manager,49:05.6
6843,Director,41:31.4
655,Asst. Manager,39:49.4
2095,Manager,18:45.8
8806,Executive,40:05.8
8040,Director,54:00.1
5220,Lead,27:24.4
2728,Executive,33:49.1
2092,Executive,27:22.1
7726,Executive,32:46.3
5090,Asst. Manager,22:16.5
5556,Asst. Manager,53:01.1
1491,Lead,06:33.7
7342,Asst. Manager,09:14.3
2901,Lead,38:54.8
6517,Asst. Manager,33:04.3
9045,Asst. Manager,13:17.3
394,Manager,31:29.4
5820,Director,59:37.9
2672,Director,53:43.0
8040,Lead,08:06.4
3964,Director,06:50.9
1023,Lead,42:39.2
1557,Executive,35:52.3
2311,Lead,28:32.0
2387,Executive,55:18.7
3795,Director,03:01.2
4422,Executive,35:17.9
6682,Executive,02:51.3
5446,Executive,18:48.4
2589,Asst. Manager,28:59.9
9616,Executive,46:36.5
9811,Manager,38:31.1
3984,Lead,01:14.1
8867,Lead,43:16.9
1841,Manager,21:25.5
418,Executive,02:33.6
3806,Asst. Manager,34:54.5
5422,Asst. Manager,57:57.7
2764,Executive,43:36.9
7328,Director,45:10.0
6555,Asst. Manager,50:34.1
6028,Director,18:05.0
5509,Executive,01:28.2
2672,Executive,43:08.1
5183,Manager,34:09.5
3272,Executive,50:42.5
5200,Director,30:59.3
6942,Lead,49:04.3
6295,Asst. Manager,18:55.7
6315,Lead,38:03.9
7914,Executive,28:33.7
9200,Asst. Manager,01:56.4
5629,Executive,58:49.3
6819,Director,21:16.5
6573,Manager,52:58.7
3121,Lead,23:21.8
7986,Executive,34:14.3
292,Executive,25:37.3
221,Manager,15:59.4
7912,Director,37:51.8
5721,Manager,13:03.4
9713,Executive,36:11.8
418,Executive,55:01.9
6272,Lead,43:38.3
6052,Director,24:11.5
2495,Executive,26:33.6
462,Manager,06:31.1
4695,Director,48:06.4
1216,Executive,55:35.9
3548,Director,14:18.5
8721,Director,29:49.5
1115,Lead,05:58.4
4717,Executive,35:14.3
1494,Director,35:13.7
9698,Director,18:54.6
751,Lead,20:49.6
5680,Asst. Manager,18:10.7
8134,Manager,07:03.3
8757,Asst. Manager,59:45.4
2988,Director,06:07.7
8415,Director,12:54.4
302,Executive,27:48.2
6388,Manager,28:36.3
4244,Executive,42:59.5
3151,Manager,38:21.6
5239,Lead,43:41.2
403,Director,26:07.5
4565,Lead,10:20.4
412,Director,08:32.6
6894,Manager,32:37.8
9295,Executive,51:02.8
7728,Executive,54:44.1
1085,Lead,39:13.2
2134,Asst. Manager,30:38.7
6326,Director,23:59.4
2913,Director,10:16.9
5566,Manager,09:56.2
4918,Director,39:22.0
3433,Manager,34:36.1
638,Executive,33:07.3
9059,Manager,37:38.4
8495,Director,19:57.7
8641,Executive,46:56.2
1626,Lead,52:26.2
9285,Manager,38:02.7
9978,Director,37:36.8
4221,Executive,27:46.7
5373,Executive,44:58.6
722,Lead,51:35.5
2751,Lead,34:26.7
6515,Manager,18:56.0
6588,Executive,06:36.9
1408,Director,07:57.2
4099,Director,18:10.5
2308,Executive,39:08.4
6076,Lead,39:20.9
8925,Manager,53:48.3
3658,Director,47:20.9
3580,Lead,22:48.8
2835,Lead,57:26.2
6859,Asst. Manager,39:16.1
4152,Lead,37:22.7
1016,Manager,53:46.5
9901,Lead,28:21.4
3554,Manager,32:26.4
4045,Director,23:56.2
2283,Executive,58:26.2
3294,Asst. Manager,47:20.6
4087,Director,56:04.2
7978,Manager,34:10.0
8244,Asst. Manager,24:00.1
5266,Lead,03:33.6
1444,Manager,04:28.5
7049,Director,40:07.5
9792,Executive,43:30.4
4165,Director,01:22.3
8046,Lead,52:53.4
3366,Director,00:30.9
9051,Asst. Manager,30:40.2
5258,Lead,08:08.1
2879,Lead,23:31.8
9845,Manager,38:23.4
1120,Manager,43:49.5
4275,Executive,18:02.6
2926,Lead,47:30.4
5778,Executive,43:49.0
4745,Executive,12:10.3
8191,Asst. Manager,24:04.9
981,Executive,14:47.9
918,Manager,34:02.5
7601,Manager,08:22.6
397,Director,02:44.6
2288,Asst. Manager,12:17.3
5755,Director,00:20.5
4057,Executive,48:04.7
2409,Lead,30:33.7
6132,Lead,19:46.9
2619,Manager,42:38.1
2015,Manager,31:14.4
9378,Director,09:12.6
272,Lead,31:03.5
7778,Lead,49:26.8
7975,Director,00:33.7
1643,Executive,14:50.3
8315,Director,33:25.0
510,Executive,09:28.6
7395,Lead,22:18.0
7469,Manager,44:47.0
666,Director,53:51.4
6445,Director,43:26.8
6193,Asst. Manager,31:10.8
5372,Manager,10:44.6
223,Director,21:25.7
1353,Executive,24:38.9
2900,Director,49:54.3
2446,Executive,58:01.7
8084,Lead,31:26.5
6520,Director,42:23.8
1988,Director,14:28.0
6695,Manager,19:33.0
6958,Manager,26:59.3
7764,Lead,17:29.0
732,Asst. Manager,32:30.0
7000,Manager,25:13.3
5316,Director,58:17.3
1045,Asst. Manager,46:58.3
6018,Asst. Manager,00:42.4
2345,Asst. Manager,50:26.8
1067,Executive,07:30.9
8993,Asst. Manager,18:33.6
3595,Executive,08:08.4
5149,Director,37:29.9
761,Executive,50:56.8
3878,Lead,11:43.2
3708,Lead,38:46.5
7644,Manager,04:22.1
2259,Manager,05:18.3
1932,Lead,39:58.5
5298,Manager,00:42.2
8142,Lead,50:16.9
5196,Manager,02:00.4
7794,Lead,22:06.6
4820,Manager,16:59.5
2854,Director,26:31.9
2758,Executive,33:41.3
9134,Executive,48:14.9
3007,Director,19:00.5
5374,Manager,44:04.2
4993,Manager,35:36.3
7184,Director,42:37.1
2593,Asst. Manager,48:31.0
3084,Lead,15:28.1
4325,Lead,11:41.7
8374,Executive,47:44.5
1705,Asst. Manager,59:01.1
3066,Asst. Manager,32:52.2
784,Executive,41:02.7
7156,Manager,56:01.0
3592,Executive,00:37.0
2368,Manager,20:42.9
370,Manager,06:56.1
2944,Director,32:18.7
3089,Director,02:03.2
3743,Executive,03:34.0
5488,Asst. Manager,51:31.1
5312,Asst. Manager,56:59.6
5365,Lead,18:43.9
4350,Lead,40:51.9
4668,Executive,52:31.9
5974,Lead,38:10.2
7913,Lead,18:02.2
5448,Executive,19:21.7
6237,Lead,19:05.9
2514,Director,55:14.1
2886,Executive,05:18.0
635,Director,27:06.5
9485,Lead,21:23.4
5764,Manager,14:48.1
4172,Director,08:20.0
8269,Asst. Manager,45:10.2
96,Manager,20:00.3
6698,Director,18:42.4
889,Asst. Manager,11:43.5
2571,Asst. Manager,55:00.2
5215,Manager,30:43.5
1874,Executive,10:39.2
9002,Director,52:09.9
8425,Manager,09:07.5
386,Executive,09:18.0
2845,Asst. Manager,53:16.0
6101,Director,14:59.1
1901,Lead,36:19.2
4345,Executive,58:35.3
5639,Director,52:54.7
2838,Lead,43:14.9
2967,Director,10:54.9
4027,Director,54:11.8
4462,Lead,09:14.9
6350,Director,37:37.1
3453,Manager,46:32.3
766,Asst. Manager,42:39.4
6516,Asst. Manager,17:15.6
2876,Asst. Manager,27:39.5
4173,Director,29:48.6
1758,Lead,34:53.5
6941,Lead,50:58.5
4057,Executive,26:45.1
4170,Executive,53:42.4
5762,Asst. Manager,46:15.9
2358,Executive,06:16.0
6960,Lead,50:05.4
6603,Executive,13:27.8
9052,Lead,45:21.4
2997,Executive,41:31.6
7058,Manager,21:48.7
4193,Lead,20:19.6
3417,Lead,23:12.8
8266,Manager,22:41.7
5664,Asst. Manager,53:08.1
1169,Director,31:35.8
1372,Asst. Manager,27:24.7
6182,Director,59:49.4
1145,Asst. Manager,58:54.4
2884,Executive,08:41.8
3081,Director,13:46.9
1488,Manager,11:51.5
1930,Asst. Manager,21:58.8
3793,Manager,43:31.8
2101,Executive,06:37.2
7364,Executive,07:03.8
5003,Asst. Manager,56:31.8
2350,Director,04:46.3
2122,Director,13:58.7
8163,Director,43:20.5
6748,Director,27:15.0
6439,Director,14:07.8
1574,Lead,52:07.0
4391,Executive,28:59.8
8717,Manager,16:54.0
4099,Executive,35:54.3
8398,Director,22:39.5
4071,Executive,51:58.7
2646,Executive,26:11.5
348,Executive,23:59.8
4039,Executive,17:22.3
7718,Lead,02:43.6
3784,Asst. Manager,36:34.4
8407,Director,32:31.6
71,Manager,58:24.3
3000,Asst. Manager,18:01.0
424,Executive,11:36.6
4311,Executive,47:03.7
4780,Executive,59:32.8
5068,Director,20:31.0
9781,Executive,09:54.5
7092,Executive,58:16.9
5052,Lead,32:16.1
3383,Executive,37:41.7
2136,Executive,41:04.9
8479,Director,06:18.2
4344,Manager,15:52.9
6612,Director,26:16.3
5395,Executive,44:17.8
8140,Manager,15:45.9
573,Asst. Manager,13:29.1
4568,Asst. Manager,18:41.9
3607,Lead,05:18.7
6680,Lead,57:35.2
9164,Director,14:47.0
128,Asst. Manager,59:38.6
2469,Executive,55:41.1
7439,Manager,09:41.6
3689,Asst. Manager,28:08.4
4708,Executive,19:17.7
4719,Director,55:46.2
9958,Asst. Manager,29:28.8
5744,Lead,50:46.3
936,Manager,10:40.8
3375,Lead,28:35.8
1120,Lead,32:40.1
771,Lead,48:40.2
9373,Executive,02:35.0
5631,Manager,12:04.5
6450,Lead,04:47.6
4803,Director,47:23.6
8290,Executive,27:45.0
2305,Director,46:33.0
2765,Lead,49:01.0
5574,Executive,22:27.1
7993,Director,32:59.5
170,Lead,26:48.9
3948,Lead,29:33.1
3441,Lead,16:58.7
1318,Asst. Manager,59:21.9
5874,Lead,21:33.9
6146,Lead,28:30.9
8497,Director,03:03.0
9291,Asst. Manager,45:06.3
7754,Executive,48:12.1
8913,Executive,26:46.1
2476,Asst. Manager,49:37.9
1605,Asst. Manager,15:01.9
1100,Manager,17:31.1
2386,Asst. Manager,23:31.7
7412,Manager,01:55.0
2005,Manager,38:00.5
1264,Director,08:41.0
7567,Lead,00:39.5
7861,Executive,23:58.0
5719,Lead,34:06.4
5923,Asst. Manager,07:15.3
562,Director,03:02.8
7569,Executive,29:22.8
2075,Executive,30:28.1
2923,Executive,02:24.6
3638,Lead,45:12.2
1208,Lead,46:36.2
2850,Director,17:12.4
4567,Asst. Manager,57:48.8
7217,Lead,21:15.4
610,Asst. Manager,27:15.1
9721,Asst. Manager,32:49.2
4724,Lead,21:50.1
7638,Director,29:01.4
901,Director,06:42.3
7701,Lead,48:06.0
7516,Asst. Manager,58:01.3
800,Lead,50:52.8
3450,Director,07:02.3
9909,Lead,16:26.3
6392,Manager,14:44.5
1325,Asst. Manager,34:38.4
4270,Director,55:37.8
7629,Manager,08:47.0
3946,Asst. Manager,16:25.3
1641,Director,02:51.8
8459,Executive,29:15.5
2635,Executive,28:17.0
144,Director,49:32.7
6345,Executive,21:41.8
4319,Manager,31:33.0
14,Manager,42:04.0
5135,Director,59:40.2
8832,Manager,34:45.3
7755,Asst. Manager,22:26.8
782,Manager,22:09.4
7075,Executive,31:58.7
2443,Director,30:28.1
2120,Executive,45:27.7
9039,Lead,09:14.6
844,Director,30:41.0
5962,Asst. Manager,26:59.1
3667,Asst. Manager,32:34.1
39,Executive,39:40.7
4342,Lead,34:53.7
1789,Manager,52:43.4
1358,Asst. Manager,28:14.4
6886,Manager,51:15.0
1138,Lead,51:15.8
2419,Director,39:56.0
9054,Executive,10:20.8
8351,Asst. Manager,40:03.4
4212,Executive,32:58.9
3690,Manager,12:53.2
8592,Manager,22:28.2
2817,Executive,12:37.3
2992,Asst. Manager,07:32.3
5376,Lead,39:05.3
1819,Asst. Manager,28:22.1
2991,Lead,12:09.9
5891,Asst. Manager,44:19.7
3211,Asst. Manager,56:49.6
2394,Manager,02:51.4
2381,Asst. Manager,50:01.7
3265,Manager,11:58.4
2081,Lead,11:19.9
2892,Executive,34:31.8
3005,Director,45:51.7
7991,Asst. Manager,27:09.2
4084,Asst. Manager,23:31.9
9876,Lead,08:55.9
5060,Manager,51:12.5
2993,Manager,45:49.1
5776,Manager,08:52.1
737,Executive,05:21.9
1767,Manager,13:58.6
3489,Manager,55:46.5
1839,Lead,06:58.8
3004,Lead,07:21.3
9299,Lead,23:55.1
3747,Director,26:57.6
8748,Lead,48:11.6
5171,Executive,25:04.1
9931,Director,13:11.2
1975,Director,37:03.1
3889,Asst. Manager,24:49.1
3399,Manager,45:49.6
43,Asst. Manager,55:37.0
802,Executive,55:44.4
6816,Lead,16:53.0
3282,Manager,20:51.9
4617,Executive,43:41.3
7017,Asst. Manager,55:47.6
1920,Lead,54:30.2
623,Lead,29:16.5
2014,Director,25:05.4
7322,Asst. Manager,07:38.3
5445,Asst. Manager,21:37.5
3987,Lead,01:09.5
8398,Asst. Manager,30:36.4
5364,Manager,11:24.7
5135,Manager,10:22.1
1635,Executive,53:06.2
4228,Executive,52:09.4
983,Lead,39:01.2
9723,Asst. Manager,08:11.5
7500,Executive,35:56.3
4882,Executive,30:35.2
9102,Director,13:53.4
5442,Asst. Manager,02:18.0
9036,Asst. Manager,10:37.4
3057,Director,15:34.3
4089,Director,31:42.0
2350,Director,28:14.5
1487,Executive,04:28.6
1508,Director,29:04.0
6278,Lead,21:38.5
9062,Director,46:43.3
1035,Manager,40:36.7
9103,Asst. Manager,48:00.7
2461,Manager,22:48.8
9834,Manager,24:28.3
6931,Executive,42:25.9
8288,Director,00:18.8
4262,Director,54:22.4
5136,Lead,44:11.1
8769,Manager,18:02.7
1350,Manager,08:53.3
3191,Director,30:24.4
7314,Lead,12:48.8
4409,Manager,38:19.5
8049,Manager,59:16.4
5476,Manager,12:30.0
3194,Manager,50:36.0
4509,Lead,55:07.8
2547,Director,30:33.7
5632,Executive,54:39.4
6837,Manager,40:28.5
133,Lead,04:29.4
3428,Executive,26:34.7
2296,Lead,21:38.9
7910,Lead,21:44.9
8407,Executive,26:59.3
3486,Asst. Manager,58:50.9
5318,Executive,35:57.6
9748,Executive,13:37.6
7262,Manager,57:21.4
6995,Asst. Manager,36:47.3
1012,Executive,22:04.6
9294,Executive,45:07.9
3768,Manager,11:25.3
6739,Lead,35:58.1
4663,Director,14:44.1
6421,Director,18:04.5
5689,Manager,18:17.3
1087,Manager,45:00.1
580,Lead,56:17.9
9374,Executive,18:49.5
3814,Manager,20:36.6
5584,Lead,11:09.6
8600,Asst. Manager,25:09.0
3141,Manager,54:52.6
2290,Lead,16:24.7
1932,Manager,03:11.9
3371,Manager,05:13.1
624,Asst. Manager,40:14.0
218,Manager,25:27.5
4808,Asst. Manager,32:55.7
524,Asst. Manager,24:06.9
8826,Lead,01:07.9
6421,Executive,27:05.2
634,Asst. Manager,23:28.2
3808,Asst. Manager,04:33.3
3837,Asst. Manager,55:56.6
1007,Manager,16:29.1
7907,Executive,01:35.3
461,Lead,12:26.8
1148,Lead,26:09.6
2382,Manager,30:50.6
221,Executive,03:25.3
3725,Manager,56:00.3
5133,Asst. Manager,06:09.7
6572,Director,00:07.5
8192,Asst. Manager,45:09.3
6986,Director,43:12.1
1751,Executive,53:49.3
437,Asst. Manager,10:38.9
9406,Director,01:54.0
5488,Asst. Manager,03:39.3
2010,Asst. Manager,34:23.6
8009,Lead,21:17.1
3718,Lead,53:18.7
1925,Lead,59:05.7
5813,Manager,25:55.7
3082,Executive,14:36.4
4686,Manager,26:47.3
3854,Asst. Manager,49:53.3
1431,Asst. Manager,02:36.2
976,Asst. Manager,07:07.0
3235,Manager,59:42.5
4013,Manager,35:33.9
6648,Manager,47:27.2
9712,Asst. Manager,55:43.5
1522,Asst. Manager,28:17.7
5612,Lead,23:45.4
5428,Manager,10:27.9
